!prob.|identifier|coord1 (ICRS,J2000)|plx|radvel|Mag U|Mag B|Mag V|Mag R|Mag G|Mag I|Mag J|Mag H|Mag K|spec. type
!------|-----------------------------------|---------------------------------------|---------|-------------|---------|---------|---------|---------|---------|---------|---------|---------|---------|---------------
100|[BVM98] M 67 54|08 51 04.43 +11 41 51.6|~|~|~|21.02|19.36|~|~|~|~|~|~|~
100|UCAC4 509-047152|08 50 21.6147765364 +11 40 55.441249280|1.1719|33.919998|~|~|13.585|13.579|13.542890|~|12.612|12.316|12.283|~
100|UCAC4 509-047652|08 56 17.3124635603 +11 40 10.870044416|2.2403|22.289801|~|17.351|16.033|15.585|15.502099|~|13.798|13.134|12.958|~
100|UCAC4 509-047659|08 56 23.9007423141 +11 47 06.675276829|3.5329|20.455500|~|16.606|15.375|14.973|14.811540|~|12.969|12.319|12.178|M1.6
100|UCAC4 509-047674|08 56 49.6066579110 +11 37 10.818417603|2.2857|15.164500|~|16.311|15.252|14.873|14.815217|~|13.220|12.572|12.486|~
64|UCAC4 509-047813|09 00 21.7649826552 +11 45 01.835131104|1.1841|~|~|15.07|14.31|14.13|14.125124|~|12.992|12.690|12.620|~
100|UCAC4 510-048043|08 43 32.9029876662 +11 56 57.328007230|1.0000|-8.947250|~|14.366|13.613|13.436|13.379508|~|12.096|11.704|11.644|~
100|UCAC4 510-048050|08 43 43.7869231968 +11 49 25.503429987|0.8293|9.578910|~|15.961|15.277|15.045|15.078718|~|13.944|13.634|13.541|~
100|UCAC4 510-048054|08 43 45.9831095255 +11 49 01.630251008|1.9612|4.987040|~|13.746|13.028|12.814|12.780388|~|11.577|11.212|11.112|~
100|UCAC4 510-048066|08 44 01.3804393265 +11 48 02.614576940|0.6006|-19.032700|~|14.740|13.830|13.563|13.518676|~|12.041|11.554|11.461|~
100|UCAC4 510-048082|08 44 26.1677827396 +11 49 28.299541362|1.5048|101.926003|~|~|~|14.612|14.529281|~|13.290|12.897|12.780|~
100|UCAC4 510-048093|08 44 41.7655241112 +11 54 58.613657724|2.6814|9.223140|~|17.297|15.978|15.352|15.300352|~|13.426|12.817|12.682|~
100|UCAC4 510-048108|08 44 58.5521279036 +11 53 36.568444215|0.5162|24.827900|~|15.892|15.416|15.178|15.145030|~|14.128|13.790|13.703|~
100|UCAC4 510-048112|08 45 03.0012158540 +11 57 58.998466844|1.0264|22.232700|~|13.484|13.086|12.907|12.879956|~|12.032|11.786|11.724|~
100|UCAC4 510-048116|08 45 08.8795320792 +11 56 18.023157240|1.1307|~|~|14.29|13.77|13.60|13.570906|~|12.638|12.371|12.310|~
100|UCAC4 510-048122|08 45 17.8311867250 +11 58 38.304714063|2.4567|-39.822498|~|~|~|~|16.261410|~|13.908|13.182|13.098|M1.4
100|UCAC4 510-048123|08 45 17.8733379505 +11 50 44.864439381|1.4566|37.154400|~|16.322|15.365|15.083|15.021158|~|13.507|13.039|12.922|~
100|UCAC4 510-048124|08 45 18.0233443465 +11 56 37.178427718|0.5413|36.025600|~|14.538|13.756|13.541|13.478198|~|12.149|11.663|11.575|~
100|UCAC4 510-048125|08 45 19.1251329853 +11 52 18.046943846|0.8549|3.467960|~|15.969|15.269|15.030|15.033084|~|13.943|13.634|13.531|~
100|UCAC4 510-048126|08 45 21.0469843187 +11 59 44.551813755|0.7000|62.065701|~|15.664|14.861|14.699|14.575192|~|13.343|12.929|12.804|~
100|UCAC4 510-048184|08 46 43.2472865843 +11 55 34.773680719|8.5238|25.411501|~|13.633|12.531|12.071|12.086277|~|10.440|9.842|9.723|~
0|UCAC4 510-048241|08 48 02.8583521008 +11 57 53.236325124|1.8429|-12.757200|~|16.87|15.68|15.22|15.217353|~|13.389|12.751|12.662|~
100|UCAC4 510-048878|08 54 29.7172948824 +11 51 24.888143664|1.3213|~|~|16.303|15.518|15.524|15.211296|~|13.828|13.377|13.317|~
100|UCAC4 510-048892|08 54 58.9667251176 +11 57 35.522394948|1.1926|~|~|~|~|~|16.559031|~|14.803|14.253|14.102|~
100|UCAC4 510-048934|08 56 03.3737006722 +11 58 12.635205765|6.3289|-39.100101|~|14.296|13.095|12.715|12.675371|~|11.012|10.470|10.365|~
100|UCAC4 510-048956|08 56 35.5688168592 +11 51 30.042686612|2.5009|-28.923800|~|16.101|14.890|14.697|14.494634|~|12.893|12.333|12.188|~
97|UCAC4 510-048976|08 57 17.9310989664 +11 52 22.401749640|1.2149|~|~|~|~|~|16.666922|~|14.848|14.206|14.194|~
100|UCAC4 510-049005|08 58 03.4483590888 +11 58 35.686138584|1.0732|~|~|~|~|16.33|16.255962|~|14.634|14.117|13.926|~
100|UCAC4 511-046746|08 43 04.3679716434 +12 02 43.093693132|3.3439|35.143200|~|13.792|12.912|12.737|12.619617|~|11.382|11.025|10.943|K1
100|UCAC4 511-046751|08 43 12.6376557692 +12 06 02.690727472|1.0294|37.862202|~|14.398|13.648|13.498|13.442502|~|12.304|11.993|11.884|~
100|UCAC4 511-046752|08 43 12.6931894487 +12 05 39.638557286|4.3605|-22.22|~|16.434|15.029|14.623|14.400277|~|12.391|11.691|11.550|M0.5
100|UCAC4 511-046754|08 43 13.5096112416 +12 02 30.654941820|0.229|37.991798|~|16.050|14.867|14.615|14.510777|~|12.823|12.230|12.150|~
100|UCAC4 511-046766|08 43 24.7861770692 +12 11 56.372211778|1.2400|-27.386299|~|~|~|15.673|15.500456|~|14.214|13.743|13.611|~
100|UCAC4 511-046770|08 43 36.3150137548 +12 06 39.796168015|1.4880|14.328300|~|14.276|13.687|13.575|13.476404|~|12.428|12.062|12.042|~
100|UCAC4 511-046780|08 43 56.3395349099 +12 11 26.594899727|1.8403|93.011902|~|14.936|14.152|13.956|13.917183|~|12.718|12.335|12.206|~
100|UCAC4 511-046786|08 44 08.0678936832 +12 02 22.996307894|2.7545|-26.241501|~|13.623|13.062|12.879|12.866440|~|11.826|11.496|11.435|~
100|UCAC4 511-046801|08 44 26.2259291598 +12 00 35.240180765|1.1308|34.602600|~|14.150|13.203|12.984|12.871644|~|11.414|10.923|10.845|~
100|UCAC4 511-046805|08 44 31.3791388181 +12 05 47.887500912|2.0068|74.776703|~|13.457|12.882|12.682|12.688873|~|11.698|11.362|11.354|~
100|UCAC4 511-046808|08 44 33.9656994027 +12 06 08.595230737|0.6426|22.899700|~|15.011|14.133|13.764|13.813984|~|12.376|11.900|11.817|~
100|UCAC4 511-046826|08 44 57.2544462010 +12 00 39.865319360|0.2511|59.880100|~|16.315|15.455|15.270|15.184529|~|13.823|13.377|13.291|~
100|UCAC4 511-046827|08 44 57.5634951604 +12 11 09.736866591|0.6614|38.786701|~|14.441|13.556|13.313|13.269835|~|11.898|11.436|11.312|~
100|UCAC4 511-046839|08 45 11.7879092558 +12 05 53.305533612|5.2426|-45.277401|~|~|~|~|16.254793|~|13.632|13.056|12.823|M3.2
100|UCAC4 511-046840|08 45 14.1920367432 +12 07 54.739765575|3.7940|57.973301|~|12.638|11.916|11.692|11.694628|~|10.551|10.265|10.136|~
100|UCAC4 511-046894|08 46 22.2606157206 +12 05 04.101321825|2.2424|33.473801|~|17.780|16.602|16.234|15.932728|~|13.911|13.165|12.988|M0.8
100|UCAC4 511-046920|08 46 55.5843273552 +12 05 09.405216240|1.125|33.75|~|13.986|13.473|13.388|13.334136|~|~|~|~|~
100|UCAC4 511-046922|08 46 56.6579008296 +12 02 43.573527276|1.1289|~|~|16.16|15.29|15.20|15.078331|~|13.864|13.463|13.346|~
100|UCAC4 511-047399|08 55 14.3831016886 +12 09 24.794019646|4.6255|0.081649|~|16.216|14.822|14.545|14.201361|~|12.166|11.538|11.382|M1.1
100|UCAC4 511-047412|08 55 38.0801247144 +12 09 57.703565052|1.1876|30.78|~|15.44|14.64|14.51|14.403286|~|13.327|13.040|12.948|~
89|UCAC4 511-047644|09 01 06.5809270272 +12 01 07.409358804|1.2472|~|~|17.99|16.86|15.99|16.508009|~|14.736|14.180|13.970|~
100|UCAC4 512-045862|08 43 27.7285598909 +12 12 08.314343306|1.5793|-24.033001|~|14.462|13.784|13.665|13.584044|~|12.448|12.093|12.027|~
100|UCAC4 512-045872|08 43 50.2881293042 +12 23 46.517152875|1.9428|-7.383900|~|12.236|11.831|11.743|11.690379|~|10.908|10.667|10.602|~
100|UCAC4 512-045874|08 43 55.4471994834 +12 19 18.479427356|0.9802|42.063400|~|15.478|14.853|14.689|14.653502|~|13.651|13.284|13.241|~
100|UCAC4 512-045882|08 44 06.5670175995 +12 23 40.153830293|0.5156|65.681000|~|15.668|14.750|14.307|14.421061|~|12.924|12.416|12.338|~
100|UCAC4 512-045884|08 44 08.2894227114 +12 20 06.946193528|2.5690|30.798000|~|13.088|12.518|12.333|12.323612|~|11.299|11.056|10.930|~
100|UCAC4 512-045914|08 44 38.7752987543 +12 13 08.979541494|5.8069|63.836300|~|14.659|13.551|13.085|13.061308|~|11.383|10.758|10.648|~
100|UCAC4 512-045917|08 44 45.6527173550 +12 15 55.818511480|6.1206|2.453180|~|16.932|15.469|14.993|14.803079|~|12.361|11.759|11.504|M1.4
100|UCAC4 512-045919|08 44 48.5050960091 +12 18 32.035422933|0.8713|0.835666|~|15.947|15.131|14.953|14.846066|~|13.557|13.091|13.040|~
100|UCAC4 512-045924|08 44 51.5105421164 +12 20 38.626069295|3.7629|46.044701|~|13.836|12.955|12.611|12.590625|~|11.132|10.684|10.550|~
100|UCAC4 512-045925|08 44 51.7366399206 +12 18 28.789015891|5.3586|-47.13|~|13.313|12.588|12.312|12.284517|~|10.977|10.501|10.436|~
100|UCAC4 512-045950|08 45 14.2763983801 +12 19 11.562562639|1.7027|22.067600|~|14.619|13.849|13.580|13.590109|~|12.414|12.084|11.977|~
100|UCAC4 512-045959|08 45 24.5111815535 +12 22 56.566196538|0.9183|-2.004510|~|13.910|12.991|12.719|12.671210|~|11.199|10.684|10.586|~
100|UCAC4 512-045961|08 45 25.7807556620 +12 14 54.533125728|0.2446|106.227997|~|16.085|15.101|14.814|14.718603|~|13.181|12.579|12.481|~
100|UCAC4 512-045966|08 45 32.5277137682 +12 21 39.158928324|1.2410|41.130100|~|15.602|14.888|14.745|14.640742|~|13.413|13.062|13.004|~
100|UCAC4 512-045968|08 45 34.4656978772 +12 23 14.836070246|0.4558|-35.039299|~|16.477|15.608|15.302|15.346528|~|13.952|13.428|13.421|~
100|UCAC4 512-045979|08 45 43.4862589955 +12 16 01.568387596|0.9464|70.219398|~|14.731|13.743|13.433|13.404105|~|11.907|11.395|11.295|~
100|UCAC4 512-045988|08 45 56.6686464319 +12 18 09.571571839|2.3814|-1.624290|~|15.340|14.447|14.328|14.137724|~|12.834|12.324|12.227|~
100|UCAC4 512-046002|08 46 17.6984060516 +12 21 29.356291618|1.4040|-40.208900|~|14.549|13.958|13.888|13.741590|~|12.617|12.297|12.223|~
100|UCAC4 512-046003|08 46 18.0645834107 +12 12 51.074343320|0.2505|-6.917680|~|16.533|15.673|15.296|15.420666|~|14.081|13.560|13.543|~
100|UCAC4 512-046021|08 46 51.3339882264 +12 14 56.457028248|1.1289|~|~|13.044|12.681|12.572|12.530956|~|11.844|11.618|11.614|~
0|UCAC4 512-046376|08 54 33.7252926504 +12 13 41.770202880|0.0455|62.046700|~|16.53|15.28|15.06|14.805861|~|12.964|12.256|12.142|~
100|UCAC4 512-046420|08 55 41.0154600648 +12 13 32.882394041|2.2478|0.905253|~|16.149|15.007|14.776|14.589857|~|13.071|12.568|12.453|~
100|UCAC4 512-046421|08 55 42.4876303629 +12 18 34.525486179|3.3756|7.094160|~|14.798|13.808|13.644|13.479218|~|12.097|11.568|11.499|~
100|UCAC4 512-046431|08 55 49.9541541456 +12 19 23.435820624|1.1623|~|~|17.02|16.18|16.11|15.731751|~|14.152|13.610|13.538|~
100|UCAC4 512-046436|08 56 03.3846985811 +12 19 47.157611737|3.5503|106.274002|~|17.292|15.811|15.494|15.146032|~|13.139|12.463|12.304|M1.9
100|UCAC4 512-046458|08 56 31.3493805194 +12 19 35.064057973|2.4917|23.692600|~|15.768|14.723|14.512|14.367383|~|12.814|12.284|12.183|~
100|UCAC4 512-046467|08 56 46.0745133004 +12 13 40.706971064|1.8697|-5.617830|~|16.558|15.480|15.235|15.102247|~|13.623|13.034|12.923|~
100|UCAC4 512-046566|08 59 27.6290762784 +12 16 29.710366932|1.1827|~|~|16.79|15.77|15.63|15.495896|~|14.136|13.657|13.582|~
100|UCAC4 513-048475|08 43 45.5846309368 +12 29 58.647208085|1.5110|-3.387180|~|~|~|16.123|16.126040|~|14.383|13.766|13.584|~
100|UCAC4 513-048478|08 43 48.6959203186 +12 32 54.283857216|9.3639|27.19|~|16.783|15.325|14.884|14.324086|~|11.831|11.161|10.951|M2.4
100|UCAC4 513-048524|08 44 28.7205126447 +12 32 40.547087411|1.1109|97.246498|~|15.712|15.129|14.830|14.902560|~|13.812|13.389|13.364|~
100|UCAC4 513-048536|08 44 41.9926430189 +12 32 10.824787205|1.3127|43.726299|~|12.995|12.490|12.337|12.299711|~|11.332|11.042|11.011|~
100|UCAC4 513-048537|08 44 42.1925687256 +12 34 25.109860945|1.1856|116.637001|~|~|14.693|14.579|14.465369|~|13.282|13.062|12.893|~
100|UCAC4 513-048546|08 44 55.6748062249 +12 27 40.403592569|0.6206|65.468300|~|13.015|12.006|11.668|11.666500|~|10.064|9.511|9.395|~
100|UCAC4 513-048550|08 45 04.6263174948 +12 25 56.534685546|2.3208|37.842400|~|14.039|13.386|13.175|13.172613|~|12.041|11.676|11.672|~
100|UCAC4 513-048559|08 45 23.3114336796 +12 33 27.002818852|2.8044|111.566002|~|14.279|13.537|13.393|13.297060|~|12.079|11.633|11.581|~
100|UCAC4 513-048586|08 45 53.0079972509 +12 27 56.022421152|4.9578|19.666901|~|16.239|14.794|14.297|14.675529|~|11.780|11.080|10.902|~
100|UCAC4 513-048594|08 46 01.5352334063 +12 30 16.428623836|5.0324|34.481701|~|13.634|12.769|12.507|12.444075|~|10.994|10.459|10.396|~
100|UCAC4 513-048642|08 47 01.0624456044 +12 26 48.390003229|1.2016|69.264702|~|15.914|15.055|14.741|14.767560|~|13.393|12.857|12.816|~
100|UCAC4 513-048668|08 47 29.9548168368 +12 34 03.120214728|1.2229|~|~|17.37|16.47|16.12|16.035603|~|14.475|13.953|13.843|~
100|UCAC4 513-048679|08 47 39.1755992357 +12 29 48.945819630|2.8682|-4.552110|~|16.571|15.368|14.892|14.833977|~|12.925|12.346|12.174|~
0|UCAC4 513-048851|08 51 19.6285655352 +12 32 46.640012568|1.7614|4.065230|~|15.80|14.84|14.54|14.538363|~|13.025|12.565|12.436|~
100|UCAC4 513-049041|08 55 27.7281352212 +12 31 48.525743351|1.7600|8.521540|~|15.731|~|14.665|14.600855|~|13.313|12.814|12.755|~
100|UCAC4 513-049042|08 55 29.4793237010 +12 25 37.809756491|4.2594|-58.003399|~|15.299|14.262|13.978|13.839548|~|12.174|11.589|11.478|~
100|UCAC4 513-049050|08 55 38.5263504474 +12 35 11.319279818|1.2416|25.103201|~|16.096|15.205|14.974|14.906258|~|13.556|13.018|12.929|~
100|UCAC4 513-049074|08 56 13.1033825256 +12 29 19.735087552|2.4908|74.291100|~|~|16.196|15.869|15.593532|~|13.526|12.866|12.657|M1.0
100|UCAC4 513-049103|08 56 46.5318556006 +12 25 33.639725439|3.7151|-42.068600|~|~|~|15.628|15.302464|~|12.990|12.341|12.103|M0.9
100|UCAC4 514-048213|08 43 49.4039415816 +12 38 17.848203270|4.8046|37.122501|~|16.535|15.192|14.803|14.511661|~|12.399|11.756|11.559|M1.5
100|UCAC4 514-048218|08 43 59.4055986571 +12 47 52.080731964|0.0242|102.361000|~|16.248|15.132|14.842|14.776407|~|13.115|12.479|12.363|~
100|UCAC4 514-048229|08 44 24.6918733859 +12 40 47.522088599|3.3507|23.023701|~|14.373|13.557|13.291|13.263700|~|11.890|11.521|11.438|~
100|UCAC4 514-048230|08 44 25.4650620551 +12 40 38.059651464|1.1499|53.470699|~|~|~|15.431|15.418337|~|14.226|13.731|13.658|~
100|UCAC4 514-048243|08 44 44.5750166828 +12 40 32.935801100|2.2697|-30.226500|~|~|12.214|11.957|11.934056|~|10.559|10.074|9.988|~
100|UCAC4 514-048255|08 44 57.8893231560 +12 42 22.838021976|1.1413|-29.047701|~|~|~|~|16.259314|~|14.312|13.597|13.480|~
100|UCAC4 514-048317|08 46 18.1037308351 +12 42 11.680657039|2.3335|56.066299|~|15.031|14.134|13.886|13.877225|~|12.523|12.084|11.989|~
100|UCAC4 514-048401|08 48 04.6038153360 +12 40 36.033947868|1.2142|~|~|16.24|15.42|15.32|15.187321|~|13.923|13.663|13.408|~
100|UCAC4 514-048413|08 48 17.2617827376 +12 38 13.867907136|1.1614|~|~|15.33|14.66|14.47|14.483297|~|13.390|13.131|13.028|~
0|UCAC4 514-048427|08 48 34.9884459432 +12 36 44.692235244|1.7449|-21.721500|~|16.55|15.56|15.28|15.153137|~|13.451|12.899|12.754|~
100|UCAC4 514-048452|08 48 59.800320 +12 41 43.28628|~|40.648399|~|~|16.31|16.14|~|~|14.306|13.806|13.622|~
100|UCAC4 514-048540|08 50 37.9834626624 +12 37 29.972801964|1.1323|33.31|~|13.875|13.369|13.311|13.231938|~|12.299|12.059|11.997|~
100|UCAC4 514-048584|08 51 40.1948716320 +12 37 09.074254836|1.1744|33.55|~|14.752|14.060|13.927|13.885924|~|12.754|12.437|12.330|~
100|UCAC4 514-048660|08 53 42.6514681260 +12 45 44.877960292|0.7593|9.665560|~|15.132|14.189|14.036|13.923633|~|12.478|11.999|11.897|~
100|UCAC4 514-048671|08 53 57.3350688619 +12 47 49.164710716|6.4087|-24.057800|~|14.982|13.762|13.449|13.260385|~|11.453|10.865|10.679|~
100|UCAC4 514-048688|08 54 18.2900432856 +12 40 19.759856880|1.1296|~|~|14.50|13.90|13.95|13.760206|~|12.799|12.522|12.436|~
100|UCAC4 514-048721|08 55 17.9368726032 +12 45 09.451764936|1.1526|31.37|~|13.96|13.37|13.33|13.226168|~|12.290|12.028|11.978|~
100|UCAC4 514-048735|08 55 37.6516978728 +12 39 40.855659228|1.0659|~|~|16.17|15.23|15.07|14.928120|~|13.506|13.022|12.887|~
100|UCAC4 514-048746|08 55 42.1914717866 +12 39 37.201677724|2.1752|-6.952920|~|17.402|16.257|15.903|15.636907|~|13.798|13.166|13.034|~
100|UCAC4 514-048776|08 56 21.0182461399 +12 36 30.480884191|2.5021|43.184700|~|16.280|15.264|14.787|14.851192|~|13.214|12.596|12.527|~
100|UCAC4 514-048778|08 56 23.1954157634 +12 37 05.033462006|2.7922|-14.954500|~|~|~|14.952|14.901666|~|12.979|12.323|12.188|~
100|UCAC4 515-048632|08 44 18.5516062823 +12 50 42.292677767|0.3303|16.030399|~|16.425|15.287|14.945|14.976015|~|13.395|12.826|12.684|~
100|UCAC4 515-048654|08 44 50.0435630880 +12 57 09.014357916|1.0928|~|~|~|~|~|16.442583|~|14.801|14.182|14.058|~
100|UCAC4 515-048661|08 44 54.8679444030 +12 50 11.269304232|1.5862|93.750603|~|13.401|12.812|12.657|12.619277|~|11.550|11.274|11.171|~
100|UCAC4 515-048669|08 45 00.4574710031 +12 51 47.821884652|2.3078|9.130030|~|16.439|15.186|14.806|14.629907|~|12.776|12.166|11.949|~
100|UCAC4 515-048681|08 45 20.0733419247 +12 54 43.908898201|1.3813|-13.725700|~|14.316|13.696|13.521|13.503492|~|12.437|12.134|12.072|~
100|UCAC4 515-048682|08 45 20.9243008818 +12 50 10.530956860|6.0072|27.556299|~|14.564|13.453|13.067|12.979999|~|11.252|10.675|10.533|~
100|UCAC4 515-048711|08 45 56.5278135647 +12 53 36.361288262|3.7717|-17.695101|~|15.304|14.158|13.875|13.750470|~|11.966|11.350|11.211|~
100|UCAC4 515-048740|08 46 40.0094389992 +12 53 55.823112024|1.1506|34.11|~|14.37|13.83|13.78|13.670641|~|12.733|12.507|12.407|~
100|UCAC4 515-048748|08 46 50.0820039744 +12 54 06.328201716|1.148|~|~|15.95|15.17|15.06|14.964229|~|13.740|13.293|13.288|~
100|UCAC4 515-048823|08 48 23.0424160748 +12 56 18.702094180|1.0949|2.000120|~|13.515|12.995|12.928|12.853096|~|11.969|11.698|11.654|~
100|UCAC4 515-048824|08 48 23.0960703192 +12 52 20.717390352|1.124|35.015800|~|13.57|12.77|12.60|12.557899|~|11.304|10.907|10.813|~
100|UCAC4 515-048843|08 48 56.7130707057 +12 54 47.040242603|1.4943|-2.027110|~|16.246|15.295|15.060|15.065992|~|13.733|13.290|13.189|~
100|UCAC4 515-048851|08 49 04.56264 +12 58 15.8088|~|93.947502|~|17.624|16.308|15.680|~|~|13.694|13.006|12.854|~
100|UCAC4 515-048877|08 49 44.7708071316 +12 54 01.292057492|3.4266|52.652599|~|14.726|13.765|13.480|13.419207|~|11.778|11.237|11.105|~
100|UCAC4 515-048912|08 50 37.8834855864 +12 52 29.587277532|1.2343|32.536598|~|15.88|15.09|14.83|14.861497|~|13.662|13.239|13.139|~
100|UCAC4 515-048926|08 50 53.0381658168 +12 56 58.590705084|1.1557|31.38|~|14.55|13.92|13.86|13.782012|~|12.826|12.568|12.523|~
100|UCAC4 515-048948|08 51 28.7569558656 +12 51 27.721354824|1.1671|22.91|~|13.316|12.784|12.734|12.664833|~|11.791|11.522|11.459|~
100|UCAC4 515-048963|08 51 43.0815042864 +12 56 27.585341124|1.1596|23.92|~|15.79|15.07|14.97|14.852624|~|13.731|13.410|13.349|~
100|UCAC4 515-048975|08 52 08.4235055702 +12 58 39.233096624|1.9828|-55.268200|~|15.964|15.105|14.768|14.766029|~|13.372|12.808|12.747|~
100|UCAC4 515-049053|08 53 46.8601953179 +12 54 07.029500388|1.6826|88.445999|~|15.692|14.786|14.586|14.531407|~|13.210|12.741|12.656|~
100|UCAC4 515-049062|08 54 00.8782110281 +12 48 45.763742724|1.9320|4.824050|~|15.578|14.659|14.486|14.369163|~|12.990|12.557|12.362|~
100|UCAC4 515-049065|08 54 05.5381697890 +12 55 53.768760427|2.2336|-21.721001|~|~|~|~|15.871793|~|13.914|13.279|13.105|M0.9
100|UCAC4 515-049084|08 54 32.6457652378 +12 50 15.022897886|3.1179|46.209801|~|14.682|13.806|13.604|13.547551|~|12.191|11.690|11.621|~
100|UCAC4 515-049093|08 54 48.7220992607 +12 59 17.195231617|2.7920|-6.189650|~|16.656|15.446|14.888|14.915701|~|13.095|12.492|12.340|~
100|UCAC4 515-049099|08 54 57.8049303916 +12 52 48.251072463|2.8263|41.053902|~|17.537|15.884|15.256|15.176533|~|13.241|12.585|12.465|~
100|UCAC4 516-049170|08 45 01.6307737878 +13 04 23.476389912|1.0981|45.128700|~|13.946|13.245|13.250|13.143777|~|11.958|11.648|11.582|~
100|UCAC4 516-049174|08 45 08.8244010311 +13 00 25.852012478|1.7381|35.140301|~|13.864|13.319|13.252|13.136603|~|12.111|11.793|11.707|~
100|UCAC4 516-049175|08 45 11.1392943756 +13 03 00.693853744|1.9663|37.836700|~|14.523|13.830|13.752|13.628507|~|12.459|12.144|12.078|~
100|UCAC4 516-049186|08 45 22.1409262887 +13 10 41.116500359|0.6381|-11.219000|~|14.247|13.630|13.508|13.436750|~|12.279|11.974|11.930|~
100|UCAC4 516-049192|08 45 30.0681270511 +13 11 58.606613081|1.6127|40.267799|~|14.086|13.411|13.283|13.215945|~|12.063|11.708|11.669|~
100|UCAC4 516-049199|08 45 32.8905161221 +13 03 42.390325215|0.3136|69.545799|~|15.933|15.180|~|14.948090|~|13.664|13.229|13.142|~
100|UCAC4 516-049209|08 45 44.1597803223 +13 06 51.058421008|2.0477|30.72|~|13.866|13.181|13.039|12.996525|~|11.906|11.555|11.490|~
100|UCAC4 516-049219|08 45 55.3465038592 +13 03 56.443474599|0.7398|17.960300|~|13.326|12.289|12.001|11.959887|~|10.347|9.781|9.678|~
100|UCAC4 516-049227|08 46 02.5513907108 +13 10 06.603679068|0.1118|155.695999|~|16.280|15.482|15.591|15.233401|~|13.849|13.366|13.275|~
100|UCAC4 516-049230|08 46 04.8045580450 +13 08 27.132708764|0.0287|16.292999|~|16.871|15.933|~|15.670063|~|14.266|13.745|13.599|~
100|UCAC4 516-049238|08 46 11.5058980095 +13 01 16.239445161|0.1043|111.781998|~|15.923|15.025|15.015|14.772695|~|13.314|12.917|12.797|~
100|UCAC4 516-049258|08 46 38.5756525520 +13 05 18.341304418|2.1258|21.63|~|13.840|13.239|13.155|13.054334|~|11.984|11.651|11.574|~
100|UCAC4 516-049298|08 47 28.2759996720 +13 00 09.152722116|1.1493|~|~|14.62|14.04|14.07|13.872996|~|12.873|12.596|12.599|~
100|UCAC4 516-049344|08 48 28.4339376436 +13 09 31.099693455|2.2639|70.417999|~|13.550|12.977|12.898|12.806730|~|11.804|11.436|11.363|~
100|UCAC4 516-049346|08 48 30.0628644708 +13 04 01.270880631|0.7421|26.025600|~|15.850|15.182|15.152|14.992086|~|13.839|13.405|13.344|~
100|UCAC4 516-049361|08 48 49.7391093048 +13 03 59.474975381|1.9157|-5.973430|~|17.218|16.248|15.510|15.677522|~|13.882|13.244|13.146|~
100|UCAC4 516-049370|08 48 57.7660827177 +13 08 06.757153144|2.0579|-2.332770|~|16.020|15.052|14.679|14.782735|~|13.316|12.762|12.707|~
100|UCAC4 516-049408|08 50 01.6631336611 +13 04 43.022487530|4.3953|-28.784300|~|15.968|14.659|14.286|14.120004|~|12.177|11.546|11.435|~
100|UCAC4 516-049430|08 50 34.8960093226 +13 02 21.469920787|3.1479|43.257099|~|15.415|14.451|13.873|14.122949|~|12.600|12.016|11.931|~
100|UCAC4 516-049443|08 50 57.7834570238 +13 08 01.493849130|14.2936|-5.457140|~|13.671|12.802|11.283|11.241812|~|9.556|8.954|8.840|~
100|UCAC4 516-049459|08 51 16.9887740136 +13 00 51.465402468|1.1839|~|~|16.93|16.02|15.70|15.712005|~|14.459|13.955|13.896|~
100|UCAC4 516-049487|08 52 12.5330406538 +13 10 07.717400843|1.8899|31.576900|~|14.997|14.098|13.929|13.836751|~|12.376|11.917|11.807|~
100|UCAC4 516-049494|08 52 24.1174057293 +13 08 59.998963876|3.7046|-3.781370|~|~|~|15.668|15.388385|~|13.052|12.374|12.146|M1.1
100|UCAC4 516-049544|08 53 47.4219392184 +13 00 51.434228196|1.1791|32.58|~|13.94|13.41|13.34|13.269143|~|12.336|12.080|12.018|~
100|UCAC4 516-049551|08 53 59.9927077608 +13 03 38.041338055|4.6322|-1.460990|~|15.360|14.132|13.792|13.697118|~|11.677|11.077|10.888|~
